"a" "f1" "Q" "f" "b" "mu0" "theta"
-0.0477880530444348 79.3033120987183 1.13235356310668e-06 80.0091242775613 5.00250584810802 1.05650341853704e-05 0.098
-0.0508660642680946 80.3210285984101 1.02417551924862e-06 79.8666113555244 5.00588809620066 9.27969351917964e-06 0.1
-0.0491611678816124 80.0372043424936 1.11238449026232e-06 79.8846928459118 5.00052581080974 1.20516526387017e-05 0.098
-0.0513003865408115 79.7364364153925 9.07876679883781e-07 79.9742143330112 5.00937387276362 9.01512291452081e-06 0.102
-0.0492127196973057 79.6249706999452 8.75354655178156e-07 79.9992038042261 4.9895940029968 1.07624283997645e-05 0.102
-0.0491228426105034 80.0913361906321 1.06780379627633e-06 80.1503860011227 5.00883831572351 1.03069762171235e-05 0.099
-0.0500170393935998 80.0506785198571 1.13395258027195e-06 80.0312924575179 5.01472995447817 1.22751689952206e-05 0.098
-0.0493928508373603 80.2795913151424 9.70678891674137e-07 80.0164262245524 4.99442262177083 9.87350743896723e-06 0.101
-0.0496606451370669 79.6486552043035 1.02091550446518e-06 80.1184632305512 5.00035570748614 8.92477037471671e-06 0.1
-0.0501921410173787 79.9671818126041 9.87639503353915e-07 79.9945505182334 4.99869095800118 8.39799211370396e-06 0.1
-0.0502976747134636 79.8974342202689 1.00619486546691e-06 79.9405277215424 4.99153083761386 9.97930410117937e-06 0.1
-0.0498513167500766 80.29026251277 9.9753352534227e-07 79.9973213899264 5.02368367914742 8.82193550554803e-06 0.1
-0.0515621781386338 79.5092659413815 9.86017923307076e-07 79.8027330764812 5.00803271999189 9.81660744198056e-06 0.1
-0.0481229002068609 79.6198750013417 1.03884678722189e-06 80.2025366636266 5.00878330355445 9.77533610636069e-06 0.099
-0.051098945325275 80.3815876312611 1.14491217989754e-06 80.191675021122 4.99866949682044 1.10956263867151e-05 0.098
-0.0518018749129405 80.4065297012602 9.78296873251384e-07 79.8570400045434 5.01614132498129 1.22636444880248e-05 0.1
-0.0518826947688855 79.702056402469 1.06846668121151e-06 80.0427716000774 5.0062587037883 9.23076391813257e-06 0.099
-0.0501570861561865 79.6698637043567 1.01519976071576e-06 79.9061374513939 5.01482052763363 1.04004570750833e-05 0.1
-0.0521410043738461 79.9165053748141 1.00867866382999e-06 79.81573747105 4.98770189285959 7.8970301441994e-06 0.1
-0.048630250115211 79.5658576803736 1.13777231891471e-06 79.9275177074565 5.00027697581945 1.31483343037515e-05 0.098
-0.0490453116694882 80.3032526946438 9.53115163133222e-07 80.0246095682931 4.99733194118405 9.12233113963684e-06 0.101
-0.049908479585968 80.1146852988941 1.01740303352886e-06 79.9830114331075 4.98351237137385 8.69700664935229e-06 0.1
-0.0491324512024378 79.6596800126109 1.01484575025051e-06 80.0940837472321 4.99856477575423 1.19355668393899e-05 0.099
-0.0507460529356109 80.5667244573887 9.53309432757411e-07 79.8683742619 5.00407702811524 6.67200457071717e-06 0.101
-0.0515291492259604 79.8175047682686 1.0590039088431e-06 80.0027188076762 4.99073825025307 8.53419649818853e-06 0.099
-0.0518239232449819 80.2046969751715 9.39975846103476e-07 80.027596414011 5.01105857665493 1.03426811514946e-05 0.101
